address,LATITUDE,LONGITUDE
274B PUNGGOL PLACE,1.4028978,103.9024036
274C COMPASSVALE BOW,1.3824292,103.8912417
274C JURONG WEST STREET 25,1.3528405,103.7038429
274C PUNGGOL PLACE,1.4033965,103.9019913
274D JURONG WEST AVENUE 3,1.35225,103.7043714
274D PUNGGOL PLACE,1.4031661,103.9018147
275 BANGKIT ROAD,1.3768453,103.7747831
275 BUKIT BATOK EAST AVENUE 4,1.3481705,103.7581725
275 CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
275 PASIR RIS STREET 21,1.3643029,103.9647347
275 TAMPINES STREET 22,1.3478488,103.9504289
275 TOH GUAN ROAD,1.3410413,103.7478941
275 YISHUN STREET 22,1.4377492,103.8386726
275A BISHAN STREET 24,1.3483821,103.8499254
275A COMPASSVALE LINK,1.3827612,103.8942648
275A JURONG WEST STREET 25,1.352441,103.7020502
275B COMPASSVALE LINK,1.3833476,103.8945187
275B JURONG WEST STREET 25,1.352699,103.7025402
275C COMPASSVALE LINK,1.383236,103.89396
275C JURONG WEST STREET 25,1.3532071,103.702784
275D COMPASSVALE LINK,1.3834221,103.8935688
275D JURONG WEST STREET 25,1.3536074,103.7029616
276 BANGKIT ROAD,1.3762609,103.7756299
276 CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
276 TAMPINES STREET 22,1.3475135,103.950573
276 TOH GUAN ROAD,1.340973,103.7474573
276 YISHUN STREET 22,1.4379222,103.838029
276A JURONG WEST STREET 25,1.3532224,103.7035723
276B JURONG WEST AVENUE 3,1.3526997,103.7044752
276C JURONG WEST STREET 25,1.3532743,103.7044214
276D JURONG WEST STREET 25,1.3535661,103.704413
277 BANGKIT ROAD,1.3762549,103.7748325
277 CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
277 TAMPINES STREET 22,1.3473292,103.950997
277 TOH GUAN ROAD,1.341265,103.7468832
277 YISHUN STREET 22,1.4379764,103.8369783
277A COMPASSVALE LINK,1.381886,103.894502
277B COMPASSVALE LINK,1.382283,103.8945483
277C COMPASSVALE LINK,1.3824775,103.8931708
277D COMPASSVALE LINK,1.3819225,103.8940735
278 BISHAN STREET 24,1.3573779,103.8435163
278 BUKIT BATOK EAST AVENUE 3,1.3478211,103.7577697
278 CHOA CHU KANG AVENUE 3,1.3800068,103.7434491
278 TAMPINES STREET 22,1.3467624,103.951362
278 TOH GUAN ROAD,1.3408832,103.746408
278 YISHUN STREET 22,1.4383595,103.8383022
278A COMPASSVALE BOW,1.3821265,103.8902473
278B COMPASSVALE BOW,1.3824529,103.8906445
278C COMPASSVALE BOW,1.3828076,103.8909014
279 CHOA CHU KANG AVENUE 3,1.3807302,103.7434358
279 TAMPINES STREET 22,1.3463433,103.9512902
279 TOH GUAN ROAD,1.3407994,103.746743
279 YISHUN STREET 22,1.4383503,103.8373661
279A SENGKANG EAST AVENUE,1.3853532,103.8928756
279B SENGKANG EAST AVENUE,1.385348,103.8928422
279C SENGKANG EAST AVENUE,1.3857214,103.8926602
27A JALAN MEMBINA,1.2822264,103.8246553
27B JALAN MEMBINA,1.2829784,103.8248661
28 BALAM ROAD,1.3305966,103.8865728
28 BENDEMEER ROAD,1.3186965,103.8632416
28 CASSIA CRESCENT,1.3089766,103.8835139
28 GHIM MOH LINK,1.3088536,103.7849486
28 HOY FATT ROAD,1.2866122,103.8101152
28 JALAN BAHAGIA,1.3258276,103.8588411
28 JALAN BUKIT MERAH,1.2864413,103.8097169
28 JALAN KLINIK,1.2879482,103.8282171
28 KELANTAN ROAD,1.3059994,103.8572918
28 MARINE CRESCENT,1.3033525,103.9133647
28 MARSILING DRIVE,1.4427801,103.7736746
28 NEW UPPER CHANGI ROAD,1.3235993,103.9351614
28 TELOK BLANGAH RISE,1.2739601,103.8208692
28 TIONG BAHRU ROAD,1.2857107,103.8303942
280 BUKIT BATOK EAST AVENUE 3,1.3478798,103.7568434
280 CHOA CHU KANG AVENUE 3,1.3807786,103.7428337
280 TAMPINES STREET 22,1.3475189,103.9517418
280 TOH GUAN ROAD,1.3404449,103.7474348
280 YISHUN STREET 22,1.4385644,103.8369301
280A SENGKANG EAST AVENUE,1.3862843,103.8922985
280B SENGKANG EAST AVENUE,1.3857252,103.8922873
281 BISHAN STREET 24,1.3572528,103.8445869
281 BUKIT BATOK EAST AVENUE 3,1.3475487,103.7575258
281 CHOA CHU KANG AVENUE 3,1.3805676,103.7424479
281 TAMPINES STREET 22,1.3472502,103.9524391
281 TOH GUAN ROAD,1.3399158,103.7465443
281 YISHUN STREET 22,1.438968,103.8375217
281A SENGKANG EAST AVENUE,1.3858822,103.8915059
281B SENGKANG EAST AVENUE,1.3857632,103.8920607
282 CHOA CHU KANG AVENUE 3,1.3803522,103.743185
282 TAMPINES STREET 22,1.3477055,103.9524244
282 TOH GUAN ROAD,1.3396308,103.7471083
282 YISHUN AVENUE 6,1.4396738,103.8388129
282A SENGKANG EAST AVENUE,1.385323,103.8921513
282B SENGKANG EAST AVENUE,1.3853971,103.8919333
282C SENGKANG EAST AVENUE,1.3850899,103.8924558
283 BUKIT BATOK EAST AVENUE 3,1.3472526,103.7574741
283 CHOA CHU KANG AVENUE 3,1.379651,103.7429993
283 TAMPINES STREET 22,1.3487356,103.9528933
283 TOH GUAN ROAD,1.3391858,103.7468923
283 YISHUN AVENUE 6,1.4394307,103.839251
284 CHOA CHU KANG AVENUE 3,1.3797569,103.7422316
284 TAMPINES STREET 22,1.349116,103.9525698
284 TOH GUAN ROAD,1.3394357,103.7461894
284 YISHUN AVENUE 6,1.4398506,103.8386879
285 BISHAN STREET 22,1.3483862,103.8499263
285 BUKIT BATOK EAST AVENUE 3,1.3464088,103.7579294
285 CHOA CHU KANG AVENUE 3,1.3796811,103.7415187
285 TAMPINES STREET 22,1.3501387,103.9531032
285 YISHUN AVENUE 6,1.4206103,103.8415132
285A TOH GUAN ROAD,1.3384446,103.7462005
285B TOH GUAN ROAD,1.3383674,103.747072
285C TOH GUAN ROAD,1.3378699,103.7465557
285D TOH GUAN ROAD,1.3380186,103.7458427
286 BISHAN STREET 24,1.35803,103.8431829
286 BUKIT BATOK EAST AVENUE 3,1.3466298,103.7582365
286 CHOA CHU KANG AVENUE 3,1.379722,103.7416175
286 TAMPINES STREET 22,1.349544,103.9529692
286 YISHUN AVENUE 6,1.4206105,103.8415132
286A COMPASSVALE CRESCENT,1.3974058,103.8961679
286A TOH GUAN ROAD,1.3387814,103.7457065
286B COMPASSVALE CRESCENT,1.3973768,103.8964064
286B TOH GUAN ROAD,1.3386182,103.7451597
286C COMPASSVALE CRESCENT,1.3978302,103.8961805
286C TOH GUAN ROAD,1.3389234,103.7446911
286D TOH GUAN ROAD,1.3396923,103.7445408
287 BISHAN STREET 24,1.3579343,103.8438849
287 BUKIT BATOK EAST AVENUE 3,1.346625,103.7582379
287 CHOA CHU KANG AVENUE 2,1.3794595,103.7404823
287 TAMPINES STREET 22,1.3492041,103.9545146
287 YISHUN AVENUE 6,1.4396274,103.8377028
287A COMPASSVALE CRESCENT,1.3981473,103.895877
287A JURONG EAST STREET 21,1.3385007,103.7439015
287B COMPASSVALE CRESCENT,1.3987339,103.8963481
287B JURONG EAST STREET 21,1.3383918,103.7444028
287C COMPASSVALE CRESCENT,1.3987664,103.8965845
287C JURONG EAST STREET 21,1.3380601,103.7449829
287D JURONG EAST STREET 21,1.33788,103.7441026
288 BISHAN STREET 24,1.3483874,103.8499266
288 CHOA CHU KANG AVENUE 3,1.3789379,103.7409087
288 TAMPINES STREET 22,1.3486911,103.954369
288 YISHUN AVENUE 6,1.4206107,103.8415133
288A BUKIT BATOK STREET 25,1.3461717,103.7605185
288A COMPASSVALE CRESCENT,1.3986256,103.8971251
288A JURONG EAST STREET 21,1.3388442,103.7434167
288A PUNGGOL PLACE,1.4023733,103.9031852
288B BUKIT BATOK STREET 25,1.3461717,103.7605185
288B COMPASSVALE CRESCENT,1.3984838,103.8977045
288B JURONG EAST STREET 21,1.3391769,103.742844
288B PUNGGOL PLACE,1.4027579,103.9033002
288C BUKIT BATOK STREET 25,1.3461054,103.7597399
288C COMPASSVALE CRESCENT,1.3983739,103.8981672
288C JURONG EAST STREET 21,1.3395531,103.7434431
288C PUNGGOL PLACE,1.4025891,103.9037332
288D BUKIT BATOK STREET 25,1.3458162,103.7591061
288D JURONG EAST STREET 21,1.3399611,103.7440356
288E BUKIT BATOK STREET 25,1.3455172,103.7589225
288E JURONG EAST STREET 21,1.3402726,103.7435759
288F BUKIT BATOK STREET 25,1.3454288,103.7582321
288G BUKIT BATOK STREET 25,1.3451756,103.759613
289 BISHAN STREET 24,1.356615,103.8449032
289 CHOA CHU KANG AVENUE 3,1.3788752,103.7403887
289 TAMPINES STREET 22,1.3496086,103.9553597
289 YISHUN AVENUE 6,1.4404015,103.83878
289A BUKIT BATOK STREET 25,1.3446765,103.7605738
289A COMPASSVALE CRESCENT,1.3975977,103.8978147
289A PUNGGOL PLACE,1.4015739,103.9027395
289B BUKIT BATOK STREET 25,1.3437048,103.7599972
289B COMPASSVALE CRESCENT,1.3982997,103.8967913
289B PUNGGOL PLACE,1.4012116,103.9032447
289C BUKIT BATOK STREET 25,1.3437048,103.7599972
289C PUNGGOL PLACE,1.4015978,103.903601
289D BUKIT BATOK STREET 25,1.3435048,103.7592449
289D PUNGGOL PLACE,1.402068,103.9037236
289E BUKIT BATOK STREET 25,1.3441505,103.7593495
289F BUKIT BATOK STREET 25,1.3446227,103.7590125
289G BUKIT BATOK STREET 25,1.3450025,103.7589534
28A DOVER CRESCENT,1.3050588,103.7819746
28B DOVER CRESCENT,1.3050903,103.781614
28C DOVER CRESCENT,1.3058532,103.7821896
28D DOVER CRESCENT,1.3062182,103.7823707
29 BALAM ROAD,1.3301133,103.8867032
29 CHAI CHEE AVENUE,1.324347,103.9242826
29 GHIM MOH LINK,1.3099298,103.7844219
29 JALAN BAHAGIA,1.3254536,103.8591389
29 KELANTAN ROAD,1.3056798,103.857034
29 LIM LIAK STREET,1.2853956,103.8304019
29 MARINE CRESCENT,1.3028073,103.9132022
29 MARSILING DRIVE,1.4430952,103.7733564
29 NEW UPPER CHANGI ROAD,1.3239176,103.9362523
290 BISHAN STREET 24,1.3562001,103.8448125
290 CHOA CHU KANG AVENUE 3,1.3790659,103.7405197
290 TAMPINES STREET 22,1.3498811,103.9545837
290A BUKIT BATOK STREET 24,1.3430275,103.7565588
290A COMPASSVALE CRESCENT,1.3960928,103.8969202
290B BUKIT BATOK STREET 24,1.3437206,103.7566451
290B COMPASSVALE CRESCENT,1.3969111,103.8970138
290C BUKIT BATOK EAST AVENUE 3,1.3440566,103.7571719
290C COMPASSVALE CRESCENT,1.3969451,103.8974658
290D BUKIT BATOK EAST AVENUE 3,1.3445065,103.7575754
290E BUKIT BATOK STREET 24,1.3434219,103.7574141
290F BUKIT BATOK STREET 24,1.3434219,103.7574141
290G BUKIT BATOK STREET 24,1.3434537,103.7571087
291 BISHAN STREET 24,1.3558612,103.8450888
291 CHOA CHU KANG AVENUE 3,1.3788163,103.7399063
291 TAMPINES STREET 22,1.3501302,103.9548951
291 YISHUN STREET 22,1.434315,103.8376217
291A BUKIT BATOK STREET 24,1.3435213,103.7558463
291A COMPASSVALE STREET,1.3959358,103.8978399
291B BUKIT BATOK STREET 24,1.343126,103.7557652
291B COMPASSVALE STREET,1.3960217,103.8983593
291C BUKIT BATOK STREET 24,1.3429022,103.7551205
291C COMPASSVALE STREET,1.396332,103.8986078
291D BUKIT BATOK STREET 24,1.3434896,103.7552904
291D COMPASSVALE STREET,1.3968236,103.8984855
291E BUKIT BATOK STREET 24,1.343427,103.7547702
292 BISHAN STREET 22,1.35622,103.8458551
292 CHOA CHU KANG AVENUE 3,1.3786214,103.7394763
292 TAMPINES STREET 22,1.3501597,103.9557776
292 YISHUN STREET 22,1.4369365,103.8373069
292A BUKIT BATOK EAST AVENUE 6,1.3445512,103.7581773
292A COMPASSVALE STREET,1.3961479,103.8990612
292B BUKIT BATOK EAST AVENUE 6,1.3448349,103.7539276
292B COMPASSVALE STREET,1.3955042,103.8988048
292C BUKIT BATOK EAST AVENUE 6,1.3445512,103.7581773
293 BISHAN STREET 22,1.3559734,103.8456209
293 CHOA CHU KANG AVENUE 3,1.3785644,103.7402153
293 PUNGGOL CENTRAL,1.403091,103.904967
293 TAMPINES STREET 22,1.3503761,103.9549244
293 YISHUN STREET 22,1.4363967,103.8379745
293A BUKIT BATOK STREET 21,1.3460078,103.7546105
293A COMPASSVALE CRESCENT,1.3964502,103.896001
293B BUKIT BATOK STREET 21,1.3460408,103.7542905
293B COMPASSVALE CRESCENT,1.3969516,103.8961384
293C BUKIT BATOK STREET 21,1.3454057,103.7550451
293C COMPASSVALE CRESCENT,1.3968247,103.8954154
293D BUKIT BATOK STREET 21,1.3450235,103.7553411
293D COMPASSVALE CRESCENT,1.3963226,103.8953091
294 CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
294 PUNGGOL CENTRAL,1.40265,103.9053364
294 TAMPINES STREET 22,1.3508517,103.9538903
294A COMPASSVALE CRESCENT,1.396117,103.8958411
295 CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
295 PUNGGOL CENTRAL,1.4020134,103.904838
295 TAMPINES STREET 22,1.350811,103.9550045
295A COMPASSVALE CRESCENT,1.3981999,103.8992376
295B COMPASSVALE CRESCENT,1.3979173,103.9001997
295C COMPASSVALE CRESCENT,1.3973466,103.9001297
296 CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
296 PUNGGOL CENTRAL,1.4017161,103.9053287
296 TAMPINES STREET 22,1.3506357,103.9555751
296 YISHUN STREET 20,1.4340569,103.8366379
296A BUKIT BATOK STREET 22,1.3441002,103.7467394
296A CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
296A COMPASSVALE CRESCENT,1.397286,103.8989834
296B BUKIT BATOK STREET 22,1.3436237,103.747199
296B CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
296B COMPASSVALE CRESCENT,1.3976665,103.8991288
296C BUKIT BATOK STREET 22,1.3436803,103.7480347
296C CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
296C COMPASSVALE CRESCENT,1.3975045,103.899693
296D CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
296E CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
297 BUKIT BATOK STREET 22,1.3450259,103.747312
297 CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
297 PUNGGOL CENTRAL,1.402215,103.905466
297 TAMPINES STREET 22,1.3511903,103.9547804
297 YISHUN STREET 20,1.4358102,103.8354885
297A CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
297A COMPASSVALE STREET,1.3950774,103.9005062
297B CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
297B COMPASSVALE STREET,1.3948976,103.9011034
297C CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
297D CHOA CHU KANG AVENUE 2,1.3780146,103.7382963
298 BUKIT BATOK STREET 22,1.3446852,103.7470068
298 PUNGGOL CENTRAL,1.4025751,103.9056083
298 TAMPINES STREET 22,1.3517254,103.95474
298 YISHUN STREET 20,1.4358494,103.8349141
298A COMPASSVALE STREET,1.395184,103.9016313
298B COMPASSVALE STREET,1.3956571,103.9020134
298C COMPASSVALE STREET,1.39613,103.9010065
298D COMPASSVALE STREET,1.3957519,103.9008436
299 BUKIT BATOK STREET 22,1.3442842,103.747163
299 PUNGGOL CENTRAL,1.40272,103.9053
299 YISHUN STREET 20,1.4360551,103.8347047
299A COMPASSVALE STREET,1.3961194,103.9025029
299A TAMPINES STREET 22,1.3502,103.953924
299B COMPASSVALE STREET,1.3970677,103.9013102
299C COMPASSVALE STREET,1.3962828,103.9019286
29A CHAI CHEE AVENUE,1.3248058,103.9238701
2A BOON TIONG ROAD,1.2865532,103.8330834
2A GEYLANG SERAI,1.3170559,103.89762
2A UPPER BOON KENG ROAD,1.3138711,103.8720817
2B GEYLANG SERAI,1.3173716,103.8976857
2B UPPER BOON KENG ROAD,1.3136179,103.8715834
2C BOON TIONG ROAD,1.2870023,103.8328453
2C GEYLANG SERAI,1.3174643,103.8981002
2C UPPER BOON KENG ROAD,1.313276,103.8719153
2D GEYLANG SERAI,1.3175632,103.8985436
2D UPPER BOON KENG ROAD,1.3132404,103.8724563
3 BEACH ROAD,1.304522,103.8655268
3 BEDOK SOUTH AVENUE 1,1.321903,103.9330761
3 DELTA AVENUE,1.2917031,103.8273346
3 DOVER ROAD,1.30375,103.7824553
3 EVERTON PARK,1.2772176,103.8388585
3 GHIM MOH ROAD,1.3120322,103.7871692
3 HAIG ROAD,1.3116647,103.8974026
3 HOLLAND CLOSE,1.3081552,103.7966039
3 JALAN BATU,1.3028837,103.8839381
3 JOO CHIAT ROAD,1.3155482,103.8988982
3 LORONG 7 TOA PAYOH,1.3392232,103.8544865
3 LORONG LEW LIAN,1.3505449,103.8761981
3 MARINE TERRACE,1.3041694,103.9177671
3 PINE CLOSE,1.30705,103.8832447
3 QUEEN'S ROAD,1.3184946,103.8082001
3 SAINT GEORGE'S ROAD,1.3227349,103.8611707
3 TANJONG PAGAR PLAZA,1.2757527,103.8424736
3 TECK WHYE AVENUE,1.3825219,103.7526025
3 TOH YI DRIVE,1.3388013,103.7752556
3 UPPER ALJUNIED LANE,1.3340046,103.8798861
30 BALAM ROAD,1.3296576,103.8871683
30 BENDEMEER ROAD,1.3186154,103.8643608
30 CASSIA CRESCENT,1.309494,103.8830401
30 GHIM MOH LINK,1.3088701,103.7838111
30 HOLLAND CLOSE,1.3077582,103.7967249
30 JALAN BAHAGIA,1.3257424,103.8581473
30 JALAN KLINIK,1.2877548,103.8282189
30 KELANTAN ROAD,1.3054617,103.8567787
30 MARGARET DRIVE,1.2987002,103.8040799
30 MARINE CRESCENT,1.3041705,103.9111784
30 MARSILING DRIVE,1.4425704,103.7724185
30 NEW UPPER CHANGI ROAD,1.3234592,103.9363365
30 TEBAN GARDENS ROAD,1.3208381,103.7391012
30 TELOK BLANGAH RISE,1.2731255,103.8202507
300 CANBERRA ROAD,1.4458425,103.8227819
301 ANG MO KIO AVENUE 3,1.3674444,103.8459284
301 BUKIT BATOK STREET 31,1.3570742,103.748806
301 CLEMENTI AVENUE 4,1.3221945,103.7649271
301 HOUGANG AVENUE 5,1.367491,103.8932442
301 JURONG EAST STREET 32,1.3414778,103.7387667
301 SERANGOON AVENUE 2,1.3531119,103.8678682
301 SHUNFU ROAD,1.3494345,103.8385415
301 TAMPINES STREET 32,1.3534157,103.9555942
301 UBI AVENUE 1,1.3307113,103.9020287
301 WOODLANDS STREET 31,1.431658,103.773269
301A ANCHORVALE DRIVE,1.3890754,103.8916885
301A PUNGGOL CENTRAL,1.4041462,103.9063007
301B ANCHORVALE DRIVE,1.3894502,103.8912018
301B PUNGGOL CENTRAL,1.4043541,103.9058697
301C ANCHORVALE DRIVE,1.3887633,103.8909677
301C PUNGGOL CENTRAL,1.4044714,103.9056477
301D ANCHORVALE DRIVE,1.3884854,103.8914213
301D PUNGGOL PLACE,1.4045431,103.9053582
302 ANG MO KIO AVENUE 3,1.3669906,103.8458097
302 BUKIT BATOK STREET 31,1.3570793,103.748422
302 CANBERRA ROAD,1.4450132,103.8229921
302 CLEMENTI AVENUE 4,1.3217639,103.7646947
302 HOUGANG AVENUE 5,1.3685316,103.894598
302 JURONG EAST STREET 32,1.3389316,103.742634
302 SERANGOON AVENUE 2,1.3532037,103.8671128
302 SHUNFU ROAD,1.3495765,103.8391749
302 TAMPINES STREET 32,1.3525781,103.9551731
302 UBI AVENUE 1,1.3300585,103.9010319
302 WOODLANDS STREET 31,1.4318415,103.7744066
302 YISHUN CENTRAL,1.4300052,103.8398279
302A ANCHORVALE LINK,1.3879235,103.891157
302A PUNGGOL PLACE,1.4045835,103.9044311
302A WOODLANDS STREET 31,1.4318042,103.77522
302B ANCHORVALE LINK,1.3880653,103.8905354
302B PUNGGOL PLACE,1.4043108,103.9048349
302C ANCHORVALE LINK,1.3882016,103.8903236
302C PUNGGOL PLACE,1.4048952,103.9050043
302D ANCHORVALE LINK,1.3882866,103.889773
302D PUNGGOL PLACE,1.4046444,103.9051395
303 ANG MO KIO AVENUE 1,1.3666146,103.8452583
303 BUKIT BATOK STREET 31,1.3570162,103.7481429
303 CANBERRA ROAD,1.4446355,103.8223512
303 CLEMENTI AVENUE 4,1.3213413,103.7648287
303 HOUGANG AVENUE 5,1.3680174,103.894721
303 JURONG EAST STREET 32,1.3447715,103.7355575
303 SERANGOON AVENUE 2,1.3534887,103.8669689
303 SHUNFU ROAD,1.3498383,103.8383609
303 TAMPINES STREET 32,1.3519904,103.9557858
303 WOODLANDS STREET 31,1.4309136,103.7741078
303 YISHUN CENTRAL,1.4302192,103.8399628
303A ANCHORVALE LINK,1.3870537,103.8910279
303A PUNGGOL CENTRAL,1.4038407,103.9056032
303B ANCHORVALE LINK,1.3875315,103.8897712
303B PUNGGOL CENTRAL,1.4036954,103.9054296
303C ANCHORVALE LINK,1.3878407,103.8898348
303C PUNGGOL CENTRAL,1.4040861,103.9052103
303D PUNGGOL PLACE,1.4040116,103.9051728
304 ANG MO KIO AVENUE 1,1.3663611,103.8449547
304 BUKIT BATOK STREET 31,1.3574838,103.7476134
304 CANBERRA ROAD,1.445064,103.8221774
304 CLEMENTI AVENUE 4,1.3209512,103.7648487
304 HOUGANG AVENUE 5,1.3674902,103.8957345
304 JURONG EAST STREET 32,1.3452296,103.7347642
304 SERANGOON AVENUE 2,1.3539053,103.8677008
304 SHUNFU ROAD,1.3501614,103.8379198
304 TAMPINES STREET 32,1.3522479,103.9564756
304 UBI AVENUE 1,1.3295534,103.9015013
304 WOODLANDS STREET 31,1.4296933,103.7740522
304 YISHUN CENTRAL,1.4305163,103.8402758
304A ANCHORVALE LINK,1.388105,103.8888592
304B ANCHORVALE LINK,1.388576,103.889256
305 ANG MO KIO AVENUE 1,1.3659002,103.8462271
305 BUKIT BATOK STREET 31,1.357867,103.7479376
305 CANBERRA ROAD,1.4455379,103.8218037
305 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
305 CLEMENTI AVENUE 4,1.3220178,103.7660231
305 HOUGANG AVENUE 5,1.3671703,103.894764
305 JURONG EAST STREET 32,1.3414791,103.7387674
305 SERANGOON AVENUE 2,1.3538272,103.8668722
305 SHUNFU ROAD,1.350137,103.8387455
305 TAMPINES STREET 32,1.3524671,103.9558262
305 UBI AVENUE 1,1.3295288,103.9018952
305 YISHUN CENTRAL,1.4306861,103.8395846
305A ANCHORVALE LINK,1.3885651,103.8882992
305A PUNGGOL ROAD,1.4064802,103.9059857
305B ANCHORVALE LINK,1.389262,103.8885293
305B PUNGGOL ROAD,1.4052907,103.9063732
305C ANCHORVALE LINK,1.3890912,103.8880305
305D ANCHORVALE LINK,1.3890766,103.8873633
305D PUNGGOL DRIVE,1.4057338,103.9070653
306 ANG MO KIO AVENUE 1,1.365683,103.8458593
306 BUKIT BATOK STREET 31,1.358301,103.7475443
306 CANBERRA ROAD,1.4459411,103.8223831
306 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
306 CLEMENTI AVENUE 4,1.3215158,103.7655958
306 HOUGANG AVENUE 5,1.3671963,103.8955047
306 JURONG EAST STREET 32,1.3460172,103.7352361
306 SERANGOON AVENUE 2,1.3541779,103.8668771
306 SHUNFU ROAD,1.350365,103.8392876
306 TAMPINES STREET 32,1.352971,103.9558145
306 WOODLANDS STREET 31,1.4301611,103.7746966
306 YISHUN CENTRAL,1.4312467,103.8401485
306A ANCHORVALE LINK,1.3900923,103.8890262
306A PUNGGOL PLACE,1.4061313,103.9054723
306B ANCHORVALE LINK,1.3896987,103.8884835
306B PUNGGOL PLACE,1.4056765,103.9061067
306C ANCHORVALE LINK,1.3900721,103.8880115
306C PUNGGOL PLACE,1.4064212,103.9060163
306D PUNGGOL DRIVE,1.4060871,103.9064364
307 BUKIT BATOK STREET 31,1.3582013,103.7481194
307 CANBERRA ROAD,1.4457999,103.8217385
307 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
307 CLEMENTI AVENUE 4,1.3214399,103.7670986
307 HOUGANG AVENUE 5,1.3666929,103.8950056
307 JURONG EAST STREET 32,1.346539,103.7349724
307 SERANGOON AVENUE 2,1.3545201,103.8673934
307 SHUNFU ROAD,1.3506002,103.8382005
307 TAMPINES STREET 32,1.3528761,103.9563913
307 WOODLANDS AVENUE 1,1.4294469,103.7764002
307A ANCHORVALE ROAD,1.389375,103.887916
307A ANG MO KIO AVENUE 1,1.3660661,103.8444433
307B ANCHORVALE ROAD,1.3896379,103.8874848
307B ANG MO KIO AVENUE 1,1.365781,103.844731
307C ANCHORVALE ROAD,1.3899667,103.8870247
307C ANG MO KIO AVENUE 1,1.365584,103.845157
307D ANCHORVALE ROAD,1.3904267,103.8863649
308 BUKIT BATOK STREET 31,1.3585615,103.7481057
308 CANBERRA ROAD,1.4463929,103.8215263
308 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
308 CLEMENTI AVENUE 4,1.3210738,103.7669148
308 HOUGANG AVENUE 5,1.3666238,103.8961862
308 JURONG EAST STREET 32,1.3472998,103.7346213
308 SERANGOON AVENUE 2,1.3541719,103.8658331
308 SHUNFU ROAD,1.3505275,103.837686
308 TAMPINES STREET 32,1.3529269,103.957
308 WOODLANDS AVENUE 1,1.4298021,103.7765762
308 YISHUN RING ROAD,1.4311867,103.8405776
308A ANCHORVALE ROAD,1.389987,103.8859692
308A ANG MO KIO AVENUE 1,1.3655426,103.8440773
308A PUNGGOL WALK,1.4073783,103.9003438
308B ANCHORVALE ROAD,1.3899185,103.8865107
308B ANG MO KIO AVENUE 1,1.3651725,103.8444294
308B PUNGGOL WALK,1.4075783,103.8997541
308C ANCHORVALE ROAD,1.3892971,103.8869855
308C PUNGGOL WALK,1.4080224,103.8992093
309 BUKIT BATOK STREET 31,1.3582958,103.7487715
309 CANBERRA ROAD,1.4468435,103.8213357
309 CLEMENTI AVENUE 4,1.3209206,103.7663684
309 HOUGANG AVENUE 5,1.3661846,103.8951417
309 JURONG EAST STREET 32,1.3472751,103.7339838
309 SERANGOON AVENUE 2,1.3544656,103.8678749
309 SHUNFU ROAD,1.3509739,103.8376829
309 TAMPINES STREET 32,1.353433,103.956776
309 WOODLANDS AVENUE 1,1.4297469,103.7760361
309 YISHUN RING ROAD,1.4320944,103.840355
309A ANCHORVALE ROAD,1.391709,103.886047
309A ANG MO KIO STREET 31,1.3650254,103.8453195
309B ANCHORVALE ROAD,1.3913715,103.8858169
309C ANCHORVALE ROAD,1.3912306,103.8857907
309D ANCHORVALE ROAD,1.3908781,103.8856418
30A HOLLAND CLOSE,1.3074877,103.7971907
31 BALAM ROAD,1.3297956,103.8857349
31 BEDOK SOUTH AVENUE 2,1.3230416,103.9381007
31 EUNOS CRESCENT,1.3206345,103.9017341
31 GHIM MOH LINK,1.3096108,103.7840339
31 HOLLAND CLOSE,1.3070188,103.7970959
31 MARINE CRESCENT,1.3036545,103.9114776
31 MARSILING DRIVE,1.443198,103.7725009
31 TEBAN GARDENS ROAD,1.3203946,103.738918
